,Unnamed: 0_x,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,Unnamed: 0.1,Unnamed: 0_y,tavg,tmin,tmax,prcp,wdir,wspd
7300,25412,ПОЖАРЕВАЦ,2019-09-23,0,0,34,7,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,11589.0,11589.0,21.0,16.7,24.6,0.6716417910447762,53.6,5.787272727272727
7301,25413,ПОЖАРЕВАЦ,2019-09-24,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11590.0,11590.0,19.1,16.2,21.5,0.6746268656716418,54.99999999999999,5.890909090909091
7302,25414,ПОЖАРЕВАЦ,2019-09-25,0,0,18,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,11591.0,11591.0,17.2,15.2,19.6,0.6776119402985075,56.4,5.994545454545454
7303,25415,ПОЖАРЕВАЦ,2019-09-26,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11592.0,11592.0,16.2,14.0,17.7,0.6805970149253732,57.8,6.098181818181818
7304,25416,ПОЖАРЕВАЦ,2019-09-27,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,11593.0,11593.0,17.1,13.7,23.2,0.6835820895522388,59.199999999999996,6.201818181818181
7305,25417,ПОЖАРЕВАЦ,2019-09-28,0,0,17,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,11594.0,11594.0,18.2,10.1,27.2,0.6865671641791045,60.599999999999994,6.305454545454545
7306,25418,ПОЖАРЕВАЦ,2019-09-29,0,0,11,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11595.0,11595.0,18.1,12.0,25.5,0.6895522388059702,62.0,6.409090909090908
7307,25419,ПОЖАРЕВАЦ,2019-09-30,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11596.0,11596.0,19.7,12.5,27.7,0.6925373134328359,63.4,6.512727272727272
7308,25420,ПОЖАРЕВАЦ,2019-10-01,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11597.0,11597.0,18.9,11.0,25.6,0.6955223880597015,64.8,6.616363636363636
7310,25422,ПОЖАРЕВАЦ,2019-10-03,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11599.0,11599.0,15.5,11.5,21.7,0.7014925373134329,67.6,6.823636363636363
7311,25423,ПОЖАРЕВАЦ,2019-10-04,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11600.0,11600.0,12.0,9.2,16.5,0.7044776119402986,69.0,6.927272727272728
7312,25424,ПОЖАРЕВАЦ,2019-10-05,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11601.0,11601.0,10.5,5.2,15.7,0.7074626865671642,70.4,7.03090909090909
7313,25425,ПОЖАРЕВАЦ,2019-10-06,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11602.0,11602.0,10.0,7.1,12.1,0.7104477611940299,71.8,7.134545454545455
7314,25426,ПОЖАРЕВАЦ,2019-10-07,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11603.0,11603.0,10.4,5.5,17.2,0.7134328358208956,73.2,7.238181818181818
7315,25427,ПОЖАРЕВАЦ,2019-10-08,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11604.0,11604.0,12.2,5.7,17.1,0.7164179104477612,74.6,7.341818181818182
7316,25428,ПОЖАРЕВАЦ,2019-10-09,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,11605.0,11605.0,16.2,11.0,23.7,0.7194029850746269,76.0,7.445454545454545
7317,25429,ПОЖАРЕВАЦ,2019-10-10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11606.0,11606.0,15.6,11.5,21.5,0.7223880597014926,77.39999999999999,7.549090909090908
7318,25430,ПОЖАРЕВАЦ,2019-10-11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11607.0,11607.0,12.9,7.6,20.2,0.7253731343283583,78.8,7.652727272727272
7319,25431,ПОЖАРЕВАЦ,2019-10-12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,0,11608.0,11608.0,15.2,4.6,25.1,0.7283582089552239,80.19999999999999,7.756363636363635
7320,25432,ПОЖАРЕВАЦ,2019-10-13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11609.0,11609.0,17.0,8.5,27.2,0.7313432835820896,81.6,7.859999999999999
7321,25433,ПОЖАРЕВАЦ,2019-10-14,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11610.0,11610.0,18.5,9.0,28.5,0.7343283582089553,83.0,7.963636363636363
7322,25434,ПОЖАРЕВАЦ,2019-10-15,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11611.0,11611.0,22.7,14.2,27.7,0.7373134328358208,84.39999999999999,8.067272727272726
7323,25435,ПОЖАРЕВАЦ,2019-10-16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,11612.0,11612.0,22.1,16.7,27.0,0.7402985074626866,85.8,8.17090909090909
7324,25436,ПОЖАРЕВАЦ,2019-10-17,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11613.0,11613.0,16.2,8.2,25.0,0.7432835820895523,87.2,8.274545454545454
7325,25437,ПОЖАРЕВАЦ,2019-10-18,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,11614.0,11614.0,16.8,9.2,26.7,0.746268656716418,88.60000000000001,8.378181818181817
7326,25438,ПОЖАРЕВАЦ,2019-10-19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,11615.0,11615.0,17.8,9.5,26.6,0.7492537313432835,89.99999999999999,8.481818181818182
7327,25439,ПОЖАРЕВАЦ,2019-10-20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11616.0,11616.0,22.3,14.0,27.2,0.7522388059701492,91.39999999999999,8.585454545454546
7328,25440,ПОЖАРЕВАЦ,2019-10-21,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11617.0,11617.0,19.2,13.0,28.5,0.755223880597015,92.8,8.68909090909091
7329,25441,ПОЖАРЕВАЦ,2019-10-22,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11618.0,11618.0,16.3,8.2,27.2,0.7582089552238807,94.2,8.792727272727271
7330,25442,ПОЖАРЕВАЦ,2019-10-23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11619.0,11619.0,18.8,11.0,28.2,0.7611940298507462,95.6,8.896363636363636
7331,25443,ПОЖАРЕВАЦ,2019-10-24,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11620.0,11620.0,21.7,17.0,26.2,0.764179104477612,97.0,9.0
7332,25444,ПОЖАРЕВАЦ,2019-10-25,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11621.0,11621.0,19.8,11.7,27.2,0.7671641791044777,69.99999999999999,7.166666666666666
7333,25445,ПОЖАРЕВАЦ,2019-10-26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11622.0,11622.0,13.5,6.7,22.5,0.7701492537313432,42.99999999999999,5.333333333333333
7334,25446,ПОЖАРЕВАЦ,2019-10-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11623.0,11623.0,12.3,5.2,23.1,0.7731343283582089,16.0,3.5
7335,25447,ПОЖАРЕВАЦ,2019-10-28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11624.0,11624.0,11.2,4.0,20.7,0.7761194029850746,51.125,5.6
7336,25448,ПОЖАРЕВАЦ,2019-10-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,11625.0,11625.0,12.5,7.7,19.0,0.7791044776119403,86.25,7.7
7337,25449,ПОЖАРЕВАЦ,2019-10-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11626.0,11626.0,8.8,8.0,10.2,0.7820895522388059,121.375,9.8
7338,25450,ПОЖАРЕВАЦ,2019-10-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11627.0,11627.0,7.4,6.2,9.0,0.7850746268656716,156.5,11.9
7339,25451,ПОЖАРЕВАЦ,2019-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11628.0,11628.0,7.0,6.0,9.1,0.7880597014925373,191.625,14.0
7340,25452,ПОЖАРЕВАЦ,2019-11-02,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11629.0,11629.0,8.2,6.7,10.5,0.791044776119403,226.75,16.1
7341,25453,ПОЖАРЕВАЦ,2019-11-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11630.0,11630.0,12.3,9.5,14.7,0.7940298507462686,261.875,18.2
7342,26252,СУБОТИЦА,2019-03-18,4,1,0,0,0,0,0,1,0,1,63,0,12,0,0,1,0,1,0,58,4,0,2,0,7,0,13957.0,13957.0,10.7,6.1,15.0,0.7970149253731343,297.0,20.3
7343,26253,СУБОТИЦА,2019-03-19,1,1,0,0,0,0,0,1,0,1,7,0,1,0,0,0,0,0,0,42,7,0,1,0,1,0,13958.0,13958.0,8.7,5.6,11.3,0.8,333.0,11.9
7344,26254,СУБОТИЦА,2019-03-20,5,4,0,0,0,0,0,1,0,1,19,0,6,0,0,0,0,0,0,58,25,0,12,0,4,0,13959.0,13959.0,8.1,3.5,14.2,0.0,353.0,14.1
7345,26255,СУБОТИЦА,2019-03-21,2,4,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,51,15,0,1,0,1,0,13960.0,13960.0,6.9,-1.5,15.0,0.4764705882352941,356.0,7.4
7346,26256,СУБОТИЦА,2019-03-22,1,1,0,0,0,0,0,0,0,3,29,0,6,0,0,0,0,0,0,135,22,0,9,0,1,0,13961.0,13961.0,9.0,-1.5,18.4,0.9529411764705882,336.0,6.2
7347,26257,СУБОТИЦА,2019-03-23,15,7,0,0,1,0,0,14,0,5,26,0,1,0,0,1,0,0,0,161,42,0,23,0,4,0,13962.0,13962.0,11.0,2.3,19.5,1.4294117647058822,357.0,11.0
7348,26258,СУБОТИЦА,2019-03-24,9,0,0,0,34,0,1,6,0,0,25,0,7,0,0,0,0,0,0,45,47,0,49,0,2,0,13963.0,13963.0,12.1,0.9,22.5,1.9058823529411764,224.0,7.2
7349,26259,СУБОТИЦА,2019-03-25,19,0,0,0,35,0,4,28,0,0,66,0,24,0,0,0,0,0,0,60,15,0,22,0,1,0,13964.0,13964.0,10.3,3.5,15.3,2.3823529411764706,295.0,15.6
7350,26260,СУБОТИЦА,2019-03-26,9,1,0,0,14,0,0,6,0,0,10,0,9,0,0,0,0,0,0,43,14,0,12,0,1,0,13965.0,13965.0,8.2,3.8,13.2,2.8588235294117643,329.0,17.1
7351,26261,СУБОТИЦА,2019-03-27,3,1,0,0,27,0,1,17,0,0,13,0,5,0,0,0,0,0,1,10,8,0,9,0,0,0,13966.0,13966.0,6.1,-0.6,13.0,3.3352941176470585,19.0,12.2
7352,26262,СУБОТИЦА,2019-03-28,6,2,0,0,436,0,8,7,0,0,23,0,3,0,0,0,0,0,1,40,14,0,10,0,0,0,13967.0,13967.0,7.0,-3.6,16.0,3.8117647058823527,339.0,7.2
7353,26263,СУБОТИЦА,2019-03-29,19,0,0,0,618,0,9,4,0,0,39,0,11,0,0,0,0,0,0,52,30,0,24,0,0,0,13968.0,13968.0,9.1,1.2,17.4,4.288235294117647,7.0,15.4
7354,26264,СУБОТИЦА,2019-03-30,8,1,0,0,318,0,3,1,0,0,26,0,11,0,0,0,0,1,0,30,19,0,31,0,1,0,13969.0,13969.0,10.3,0.0,19.4,4.764705882352941,356.0,6.4
7355,26265,СУБОТИЦА,2019-03-31,21,1,0,0,2241,0,2,4,0,0,36,0,22,0,0,0,0,0,0,104,12,0,24,0,0,0,13970.0,13970.0,11.8,0.0,22.2,5.241176470588235,183.5,13.5
7356,26266,СУБОТИЦА,2019-04-01,6,5,0,0,1382,0,1,5,0,0,42,0,25,0,0,0,0,0,0,63,20,0,70,0,0,0,13971.0,13971.0,13.3,3.8,21.7,5.717647058823529,11.0,20.6
7357,26267,СУБОТИЦА,2019-04-02,6,1,0,0,268,0,8,27,0,1,45,0,22,1,0,0,0,18,0,32,13,0,102,0,4,0,13972.0,13972.0,12.7,4.5,21.1,6.194117647058823,97.0,18.2
7358,26268,СУБОТИЦА,2019-04-03,1,4,0,0,183,0,3,74,0,0,30,0,11,2,0,0,0,42,0,9,13,0,69,0,0,0,13973.0,13973.0,12.6,6.6,19.2,6.670588235294117,147.0,25.4
7359,26269,СУБОТИЦА,2019-04-04,2,1,0,0,84,0,0,79,0,0,29,0,7,1,0,0,0,55,1,6,9,0,42,0,0,0,13974.0,13974.0,14.6,8.3,21.1,7.147058823529411,148.0,26.6
7360,26270,СУБОТИЦА,2019-04-05,4,3,0,0,58,0,1,86,0,0,19,0,4,3,5,0,0,40,0,6,4,0,21,0,0,0,13975.0,13975.0,13.2,7.8,19.5,7.623529411764705,147.0,27.5
7361,26271,СУБОТИЦА,2019-04-06,0,1,0,0,35,0,1,18,0,0,29,0,6,1,1,1,0,23,0,6,17,0,19,0,0,0,13976.0,13976.0,11.7,8.3,17.6,8.1,104.0,10.5
7362,26272,СУБОТИЦА,2019-04-07,0,1,0,0,61,0,1,28,0,0,15,0,19,9,5,0,0,247,0,5,29,0,50,0,0,0,13977.0,13977.0,14.8,7.3,22.6,0.0,156.0,10.9
7363,26273,СУБОТИЦА,2019-04-08,0,0,0,0,34,0,0,63,0,0,26,0,6,6,1,0,0,78,0,2,21,0,20,0,0,0,13978.0,13978.0,13.2,7.7,18.4,1.5333333333333332,154.0,8.1
7364,26274,СУБОТИЦА,2019-04-09,0,0,0,0,174,0,2,57,0,0,38,0,34,38,26,1,0,114,0,14,71,0,46,0,0,0,13979.0,13979.0,15.1,5.4,23.2,3.0666666666666664,335.0,10.3
7365,26275,СУБОТИЦА,2019-04-10,1,0,0,0,102,0,1,77,0,0,23,0,30,31,106,0,0,89,1,15,36,0,21,0,0,0,13980.0,13980.0,15.7,11.1,22.9,4.6,28.0,16.9
7366,26276,СУБОТИЦА,2019-04-11,0,0,0,0,56,0,0,75,0,0,18,2,14,18,86,1,0,91,0,1,34,0,14,0,0,0,13981.0,13981.0,11.9,8.7,17.1,17.8,18.0,17.6
7367,26277,СУБОТИЦА,2019-04-12,0,1,0,0,27,0,1,2,0,0,1,1,2,2,8,0,0,10,1,0,7,0,6,0,0,0,13982.0,13982.0,8.2,6.4,10.4,0.0,20.0,20.2
7368,26278,СУБОТИЦА,2019-04-13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0,1,0,0,1,0,0,0,0,0,13983.0,13983.0,8.1,5.9,10.3,0.0,18.0,7.4
7369,26279,СУБОТИЦА,2019-04-14,0,0,0,0,42,0,0,18,0,0,1,1,14,4,42,1,0,37,1,4,15,0,2,0,0,2,13984.0,13984.0,10.6,8.3,13.5,1.0,319.0,5.9
7370,26280,СУБОТИЦА,2019-04-15,0,24,0,0,182,0,7,30,0,0,7,12,19,14,78,1,0,29,1,2,45,0,16,0,1,0,13985.0,13985.0,10.4,4.7,16.9,0.0,9.0,17.5
7371,26281,СУБОТИЦА,2019-04-16,0,15,0,0,125,0,3,14,0,0,4,3,9,14,81,1,0,29,0,1,41,0,12,0,1,0,13986.0,13986.0,9.9,3.0,17.3,0.0,5.0,14.1
7372,26282,СУБОТИЦА,2019-04-17,0,1,0,0,55,0,1,19,0,0,2,1,9,11,117,1,0,18,0,0,28,0,6,0,0,0,13987.0,13987.0,10.8,3.3,16.2,0.0,3.0,14.0
7373,26283,СУБОТИЦА,2019-04-18,0,1,0,0,9,0,0,6,0,0,2,2,0,4,84,4,0,9,0,1,14,0,1,0,0,0,13988.0,13988.0,12.6,6.1,19.2,0.0,34.0,11.8
7374,26284,СУБОТИЦА,2019-04-19,0,9,0,0,703,0,24,19,0,0,10,24,29,58,292,4,0,35,0,0,18,0,7,0,1,0,13989.0,13989.0,14.7,5.1,22.6,0.0,1.0,14.1
7375,26285,СУБОТИЦА,2019-04-20,0,19,0,0,862,0,5,9,0,0,8,2,12,26,380,6,0,25,0,1,37,0,14,0,1,0,13990.0,13990.0,12.9,4.0,21.0,0.45999999999999996,16.0,10.1
7376,26286,СУБОТИЦА,2019-04-21,0,8,0,0,356,0,1,13,0,0,5,0,11,83,811,4,0,60,0,2,107,0,13,0,1,0,13991.0,13991.0,14.7,3.6,23.6,0.9199999999999999,243.0,11.4
7377,26287,СУБОТИЦА,2019-04-22,0,5,0,0,130,0,2,76,0,0,9,1,11,42,701,22,0,42,0,1,111,0,14,0,0,0,13992.0,13992.0,16.4,5.1,24.7,1.38,176.0,12.8
7378,26288,СУБОТИЦА,2019-04-23,0,1,0,0,21,0,0,22,0,0,13,1,1,6,89,5,0,4,0,1,49,0,5,0,0,0,13993.0,13993.0,11.9,9.7,14.6,1.8399999999999999,133.0,29.8
7379,26289,СУБОТИЦА,2019-04-24,0,0,0,0,13,0,0,12,0,0,4,1,3,14,544,22,0,27,1,0,46,0,8,0,0,0,13994.0,13994.0,17.7,10.3,25.1,2.3,148.0,24.8
7380,26290,СУБОТИЦА,2019-04-25,0,1,0,0,6,0,0,3,0,0,6,3,4,4,392,6,0,0,3,0,30,0,5,0,0,0,13995.0,13995.0,19.8,12.7,28.0,0.0,174.0,15.3
7381,26291,СУБОТИЦА,2019-04-26,0,1,0,0,18,0,0,6,0,0,11,0,1,29,1056,56,0,20,2,0,47,0,0,0,0,0,13996.0,13996.0,21.4,11.7,30.3,0.15,160.0,15.3
7382,26292,СУБОТИЦА,2019-04-27,0,0,0,0,1,0,0,1,0,0,0,0,1,1,35,2,0,4,0,0,4,0,0,0,0,0,13997.0,13997.0,13.7,11.8,19.1,0.3,292.0,9.8
7383,26293,СУБОТИЦА,2019-04-28,0,1,0,0,9,0,0,5,0,0,0,0,1,13,64,83,0,4,1,0,34,0,3,0,0,1,13998.0,13998.0,12.0,9.3,14.1,8.9,291.0,16.6
7384,26294,СУБОТИЦА,2019-04-29,0,0,0,0,4,0,0,0,0,0,1,0,1,8,55,17,0,0,0,0,5,0,0,0,0,4,13999.0,13999.0,12.5,9.0,16.2,1.3,334.0,7.2
7385,26295,СУБОТИЦА,2019-04-30,0,0,0,0,3,0,0,3,0,0,1,0,0,1,40,6,0,1,2,0,15,1,0,0,0,1,14000.0,14000.0,11.3,9.3,14.0,0.5,297.0,11.0
7386,26296,СУБОТИЦА,2019-05-01,0,0,0,0,35,0,0,6,0,0,2,1,1,36,165,99,0,3,1,0,32,0,0,0,0,4,14001.0,14001.0,14.1,10.3,18.9,12.4,286.0,17.9
7387,26297,СУБОТИЦА,2019-05-02,0,0,0,0,12,0,0,1,0,0,3,1,0,2,222,7,0,1,4,0,22,1,0,0,0,2,14002.0,14002.0,15.9,8.5,23.1,0.0,270.0,16.2
7388,26298,СУБОТИЦА,2019-05-03,0,0,0,0,4,0,0,0,0,0,3,1,0,4,80,37,1,2,6,0,31,0,0,0,0,2,14003.0,14003.0,15.2,8.5,22.0,0.0,222.0,18.8
7389,26299,СУБОТИЦА,2019-05-04,0,0,0,0,3,0,0,0,0,0,3,0,0,1,58,76,0,0,2,0,12,0,0,0,0,1,14004.0,14004.0,15.4,7.5,22.0,0.0,195.0,10.7
7390,26300,СУБОТИЦА,2019-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14005.0,14005.0,12.3,9.2,15.5,1.0,20.0,10.7
7391,26301,СУБОТИЦА,2019-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14006.0,14006.0,7.8,6.2,9.1,7.6,351.0,16.7
7392,26302,СУБОТИЦА,2019-05-07,1,1,0,0,5,0,0,1,0,0,0,0,0,3,69,138,0,0,3,0,6,0,1,0,0,0,14007.0,14007.0,9.0,5.5,13.8,1.0,292.0,17.1
7393,26303,СУБОТИЦА,2019-05-08,2,0,0,0,5,0,0,0,0,0,0,0,0,1,48,18,0,1,7,0,1,0,1,1,0,0,14008.0,14008.0,11.2,2.0,17.7,0.0,198.0,7.3
7394,26304,СУБОТИЦА,2019-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14009.0,14009.0,11.3,8.3,14.7,0.3,164.0,12.0
7395,26305,СУБОТИЦА,2019-05-10,1,0,0,0,1,0,0,0,0,0,0,0,0,2,78,182,0,0,9,0,1,1,0,0,0,0,14010.0,14010.0,14.4,8.8,21.1,3.8,286.0,13.8
7396,26306,СУБОТИЦА,2019-05-11,1,0,0,0,0,5,0,0,0,0,0,0,0,0,93,22,0,0,12,0,1,1,0,0,0,1,14011.0,14011.0,16.7,7.0,23.4,0.0,210.0,8.3
7397,26307,СУБОТИЦА,2019-05-12,0,0,0,0,3,0,0,1,0,0,7,0,0,1,24,34,0,4,10,0,7,0,0,0,0,0,14012.0,14012.0,18.8,11.7,25.1,0.0,85.0,14.4
7398,26308,СУБОТИЦА,2019-05-13,0,0,0,0,0,2,0,0,0,0,2,0,0,1,7,76,0,0,23,0,2,0,1,0,0,4,14013.0,14013.0,16.4,11.7,23.7,1.0,5.0,21.2
7399,26309,СУБОТИЦА,2019-05-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14014.0,14014.0,8.9,7.7,10.0,9.9,352.0,22.7
7400,26310,СУБОТИЦА,2019-05-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,14015.0,14015.0,10.0,8.5,11.9,18.0,228.0,12.3
7401,26311,СУБОТИЦА,2019-05-16,0,0,0,0,0,9,0,0,0,0,0,0,0,0,22,9,0,0,1,0,0,0,0,0,0,4,14016.0,14016.0,11.2,8.9,14.8,1.0,197.0,5.8
7402,26312,СУБОТИЦА,2019-05-17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,6,0,0,6,0,0,0,0,0,0,6,14017.0,14017.0,12.7,8.5,16.5,0.0,194.0,3.3
7403,26313,СУБОТИЦА,2019-05-18,0,0,0,0,0,20,0,0,0,1,0,0,0,2,21,14,1,0,20,0,0,1,0,0,0,4,14018.0,14018.0,16.5,7.1,23.8,1.8,29.0,5.6
7404,26314,СУБОТИЦА,2019-05-19,0,0,0,0,0,94,0,0,0,0,1,0,0,0,7,6,1,0,12,0,0,4,0,0,0,5,14019.0,14019.0,18.1,11.9,23.8,3.6,163.0,10.0
7405,26315,СУБОТИЦА,2019-05-20,0,0,0,0,1,101,0,0,0,0,0,0,0,4,1,15,0,0,13,0,1,6,0,0,0,22,14020.0,14020.0,17.8,13.6,22.8,24.4,182.0,14.1
7406,26316,СУБОТИЦА,2019-05-21,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,6,0,0,14,0,0,1,0,0,0,20,14021.0,14021.0,16.2,10.6,22.3,0.3,209.0,17.1
7407,26317,СУБОТИЦА,2019-05-22,0,0,0,0,0,96,0,0,0,0,0,0,0,1,1,3,0,0,11,0,0,0,0,0,0,4,14022.0,14022.0,17.1,11.5,22.3,0.0,247.0,18.2
7408,26318,СУБОТИЦА,2019-05-23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,13,0,0,4,0,0,1,0,0,0,1,14023.0,14023.0,15.4,14.3,17.8,0.3,287.0,22.5
7409,26319,СУБОТИЦА,2019-05-24,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,7,1,0,3,0,0,0,0,0,0,4,14024.0,14024.0,15.0,11.6,20.1,0.5,296.0,8.0
7410,26320,СУБОТИЦА,2019-05-25,0,0,0,0,0,22,0,0,0,0,1,0,0,5,1,19,0,0,19,0,0,1,0,1,0,13,14025.0,14025.0,18.7,13.0,25.5,0.5,284.0,6.7
7411,26321,СУБОТИЦА,2019-05-26,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,28,1,0,11,0,0,1,0,0,0,28,14026.0,14026.0,20.2,11.1,26.5,0.0,159.0,5.2
7412,26322,СУБОТИЦА,2019-05-27,0,0,0,0,0,9,0,0,0,0,1,0,0,1,1,9,0,0,2,0,0,0,0,0,0,6,14027.0,14027.0,19.3,17.0,24.2,5.1,145.0,7.2
7413,26323,СУБОТИЦА,2019-05-28,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,14,0,0,20,0,0,0,0,2,0,22,14028.0,14028.0,19.3,15.7,24.4,10.2,151.0,14.5
7414,26324,СУБОТИЦА,2019-05-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,6,14029.0,14029.0,17.2,13.6,23.3,0.5,229.0,7.7
7415,26325,СУБОТИЦА,2019-05-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,14030.0,14030.0,15.7,12.4,17.5,33.3,237.0,10.6
7416,26326,СУБОТИЦА,2019-05-31,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,10,0,0,15,0,0,1,0,0,0,20,14031.0,14031.0,16.3,12.9,20.5,0.3,319.0,10.7
7417,26327,СУБОТИЦА,2019-06-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,14,0,0,0,0,1,0,22,14032.0,14032.0,18.3,15.3,22.6,1.5,0.0,13.6
7418,26328,СУБОТИЦА,2019-06-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,0,13,0,0,1,0,0,0,56,14033.0,14033.0,19.2,16.2,24.4,15.0,102.0,5.0
7419,26329,СУБОТИЦА,2019-06-03,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,19,0,0,2,0,0,0,33,14034.0,14034.0,19.4,14.1,26.6,0.0,354.0,8.8
